,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
383,MO,G2901170,Kirksville Regional Ap,724455,40.1,-92.55,
384,AR,G2901190,Fort Smith Regional Ap,723440,35.33,-94.37,72903
385,MO,G2901210,Kirksville Regional Ap,724455,40.1,-92.55,
386,MO,G2901230,Farmington,724454,37.77,-90.4,
387,MO,G2901250,Vichy Rolla Natl Arpt,724456,38.13,-91.77,65580
388,IL,G2901270,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
389,IA,G2901290,Chariton,725469,41.03,-93.37,
390,MO,G2901310,Kaiser Mem  Awos,724459,38.1,-92.55,
391,MO,G2901330,Cape Girardeau Municipal Ap,723489,37.23,-89.57,63780
392,MO,G2901350,Columbia Regional Airport,724450,38.82,-92.22,65201
393,MO,G2901370,Columbia Regional Airport,724450,38.82,-92.22,65201
394,MO,G2901390,Columbia Regional Airport,724450,38.82,-92.22,65201
395,MO,G2901410,Kaiser Mem  Awos,724459,38.1,-92.55,
396,MO,G2901430,Cape Girardeau Municipal Ap,723489,37.23,-89.57,63780
397,MO,G2901450,Joplin Municipal Ap,723495,37.15,-94.5,64870
398,IA,G2901470,Clarinda,725479,40.72,-95.03,51632
399,MO,G2901490,Poplar Bluff Amos,723300,36.77,-90.47,63901
400,MO,G2901510,Jefferson City Mem,724458,38.58,-92.15,65102
401,AR,G2901530,Flippin  Awos,723447,36.3,-92.47,72635
402,MO,G2901550,Poplar Bluff Amos,723300,36.77,-90.47,63901
403,MO,G2901570,Farmington,724454,37.77,-90.4,
404,MO,G2901590,Whiteman Afb,724467,38.72,-93.55,65305
405,MO,G2901610,Vichy Rolla Natl Arpt,724456,38.13,-91.77,65580
406,IL,G2901630,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
407,MO,G2901650,Kansas City IntL Arpt,724460,39.3,-94.72,64153
408,MO,G2901670,Springfield Regional Arpt,724400,37.23,-93.38,
409,MO,G2901690,Ft Lnrd Wd Aaf,724457,37.75,-92.15,65473
410,MO,G2901710,Kirksville Regional Ap,724455,40.1,-92.55,
